client_id,process_step,Variation_x,success,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y
7140342,start,Test,0,14.0,168.0,73.0,U,2.0,422222.67,5.0,8.0,Test
7140358,start,Control,0,15.0,190.0,38.0,F,2.0,64363.27,0.0,3.0,Control
7140429,start,Test,0,21.0,261.0,43.0,U,2.0,66996.73,1.0,4.0,Test
7140684,start,Test,0,13.0,160.0,56.0,M,2.0,112740.09,6.0,9.0,Test
7141826,start,Test,0,6.0,73.0,65.0,U,2.0,129499.63,6.0,9.0,Test
7141861,start,Control,0,24.0,290.0,44.0,M,4.0,295963.63,3.0,6.0,Control
7142277,start,Test,0,13.0,157.0,41.0,F,2.0,39863.17,0.0,3.0,Test
7142801,start,Test,0,13.0,162.0,57.0,F,2.0,35892.59,4.0,7.0,Test
7142957,start,Test,0,6.0,80.0,28.0,U,2.0,29308.57,0.0,3.0,Test
7143224,start,Test,0,13.0,161.0,66.0,M,2.0,69682.62,3.0,6.0,Test
7145300,start,Test,0,7.0,90.0,67.0,U,2.0,454732.58,4.0,7.0,Test
7145681,start,Test,0,12.0,155.0,32.0,M,2.0,35923.54,1.0,4.0,Test
7146254,start,Test,0,14.0,176.0,54.0,F,2.0,65132.39,0.0,3.0,Test
7146673,start,Control,0,15.0,183.0,32.0,F,2.0,38928.94,0.0,3.0,Control
7147550,start,Test,0,20.0,248.0,28.0,F,2.0,36207.64,3.0,6.0,Test
7148285,start,Test,0,11.0,136.0,35.0,F,2.0,31071.62,6.0,9.0,Test
7148890,start,Test,0,14.0,170.0,71.0,M,2.0,47810.33,0.0,3.0,Test
7148895,start,Test,0,16.0,198.0,37.0,F,2.0,81818.0,1.0,4.0,Test
7150043,start,Control,0,6.0,76.0,28.0,M,4.0,39354.81,6.0,9.0,Control
7151392,start,Test,0,6.0,74.0,63.0,M,2.0,450799.88,6.0,9.0,Test
7153152,start,Control,0,6.0,75.0,44.0,U,3.0,207071.7,6.0,9.0,Control
7155435,start,Control,0,15.0,189.0,81.0,M,2.0,54788.14,3.0,6.0,Control
7155824,start,Control,0,16.0,202.0,39.0,F,2.0,61891.79,4.0,7.0,Control
7157738,start,Test,0,10.0,126.0,59.0,F,2.0,91179.15,6.0,9.0,Test
7158000,start,Test,0,20.0,251.0,50.0,F,2.0,40496.36,0.0,3.0,Test
7159204,start,Control,0,6.0,80.0,53.0,U,2.0,43468.59,5.0,8.0,Control
7159545,start,Control,0,15.0,182.0,64.0,F,2.0,29873.85,4.0,7.0,Control
7162304,start,Control,0,23.0,280.0,73.0,M,2.0,206006.34000000003,6.0,9.0,Control
7163025,start,Test,0,6.0,72.0,24.0,U,2.0,45372.49,2.0,5.0,Test
7163614,start,Test,0,23.0,277.0,67.0,F,3.0,198354.06,1.0,4.0,Test
7164036,start,Test,0,3.0,46.0,21.0,U,2.0,28656.64,0.0,3.0,Test
7164466,start,Control,0,21.0,252.0,76.0,M,2.0,80425.04999999999,6.0,9.0,Control
7164571,start,Test,0,8.0,106.0,23.0,F,2.0,35943.0,0.0,3.0,Test
7165165,start,Test,0,6.0,79.0,70.0,U,2.0,438341.5,4.0,7.0,Test
7166032,start,Control,0,6.0,77.0,26.0,U,2.0,45943.5,1.0,4.0,Control
7166916,start,Control,0,5.0,70.0,79.0,M,3.0,68945.87,4.0,7.0,Control
7166925,start,Control,0,18.0,227.0,38.0,M,3.0,73075.68,6.0,9.0,Control
7167313,start,Test,0,16.0,202.0,48.0,M,2.0,105115.1,5.0,8.0,Test
7167465,start,Test,0,24.0,293.0,53.0,M,3.0,2077857.23,5.0,8.0,Test
7167482,start,Control,0,4.0,58.0,23.0,U,2.0,30497.04,6.0,9.0,Control
7167518,start,Control,0,9.0,108.0,67.0,M,2.0,502588.75,0.0,3.0,Control
7167841,start,Test,0,15.0,180.0,65.0,M,2.0,67093.26,2.0,5.0,Test
7167985,start,Control,0,10.0,129.0,67.0,F,2.0,44899.63,1.0,4.0,Control
7168003,start,Test,0,33.0,405.0,74.0,F,3.0,153793.31,6.0,9.0,Test
7169259,start,Control,0,19.0,229.0,51.0,M,2.0,90519.03,4.0,7.0,Control
7169276,start,Control,0,10.0,128.0,28.0,M,2.0,38785.92,1.0,4.0,Control
7169843,start,Control,0,17.0,210.0,62.0,M,2.0,42671.4,2.0,5.0,Control
7171398,start,Control,0,10.0,129.0,24.0,M,2.0,134479.88,6.0,9.0,Control
7171748,start,Control,0,5.0,70.0,66.0,U,2.0,33332.88,0.0,3.0,Control
7172011,start,Test,0,5.0,71.0,37.0,F,3.0,91321.59,4.0,7.0,Test
7172286,start,Control,0,24.0,299.0,57.0,F,3.0,67570.18,0.0,3.0,Control
7172346,start,Test,0,16.0,198.0,53.0,M,2.0,71652.89,5.0,8.0,Test
7174812,start,Control,0,5.0,62.0,62.0,U,2.0,81752.29000000001,6.0,9.0,Control
7174841,start,Test,0,7.0,90.0,64.0,U,2.0,273910.48,4.0,7.0,Test
7176030,step_2,Test,0,15.0,189.0,34.0,F,2.0,28531.69,0.0,3.0,Test
7176202,start,Control,0,13.0,156.0,73.0,F,2.0,54221.67,2.0,5.0,Control
7180144,start,Control,0,5.0,69.0,65.0,F,2.0,60970.35,6.0,9.0,Control
7180399,start,Test,0,23.0,276.0,25.0,M,2.0,89558.31,1.0,4.0,Test
7180786,start,Test,0,9.0,118.0,53.0,F,2.0,72303.7,2.0,5.0,Test
7181877,start,Test,0,7.0,95.0,29.0,F,2.0,45983.53999999999,3.0,6.0,Test
7181899,start,Control,0,20.0,246.0,80.0,F,2.0,27277.27,4.0,7.0,Control
7182287,start,Control,0,10.0,126.0,64.0,F,2.0,30977.21,0.0,3.0,Control
7182425,start,Test,0,4.0,58.0,38.0,U,2.0,32413.51,2.0,5.0,Test
7182819,start,Control,0,8.0,103.0,43.0,M,2.0,73981.88,4.0,7.0,Control
7183152,start,Test,0,5.0,70.0,59.0,U,2.0,25073.24,4.0,7.0,Test
7183287,start,Control,0,26.0,323.0,44.0,F,2.0,94064.34,0.0,3.0,Control
7183351,start,Control,0,8.0,96.0,28.0,U,2.0,78197.01999999999,2.0,5.0,Control
7184892,start,Test,0,10.0,124.0,41.0,F,2.0,30584.44,1.0,4.0,Test
7185880,start,Test,0,21.0,252.0,48.0,M,2.0,96721.08,6.0,9.0,Test
7186127,start,Test,0,27.0,334.0,58.0,M,3.0,93758.87,4.0,7.0,Test
7186204,start,Control,0,5.0,69.0,37.0,U,2.0,50245.83,4.0,7.0,Control
7187092,start,Test,0,10.0,128.0,43.0,F,2.0,55521.08,1.0,4.0,Test
7187119,start,Control,0,11.0,142.0,46.0,M,2.0,41767.0,3.0,6.0,Control
7187447,start,Control,0,15.0,183.0,75.0,M,2.0,125022.42,5.0,8.0,Control
7187667,start,Test,0,24.0,299.0,58.0,M,2.0,35784.07,0.0,3.0,Test
7188709,start,Test,0,19.0,239.0,68.0,M,2.0,157515.69,0.0,3.0,Test
7188807,start,Test,0,6.0,72.0,29.0,U,2.0,43052.15,5.0,8.0,Test
7189688,start,Test,0,6.0,75.0,27.0,M,2.0,46375.47,4.0,7.0,Test
7190064,start,Control,0,21.0,262.0,44.0,U,3.0,81886.73,1.0,4.0,Control
7190256,start,Test,0,8.0,106.0,31.0,F,2.0,53434.92999999999,6.0,9.0,Test
7190546,start,Test,0,6.0,79.0,72.0,U,2.0,139323.81,6.0,9.0,Test
7192039,start,Test,0,4.0,52.0,63.0,U,2.0,88158.22,6.0,9.0,Test
7192218,start,Control,0,5.0,60.0,28.0,U,2.0,31930.53,4.0,7.0,Control
7192558,start,Test,0,16.0,193.0,46.0,F,2.0,110863.26,1.0,4.0,Test
7192655,start,Test,0,11.0,132.0,29.0,M,2.0,23944.88,0.0,3.0,Test
7192680,start,Test,0,8.0,107.0,59.0,M,2.0,55181.78999999999,4.0,7.0,Test
7192750,start,Control,0,22.0,271.0,54.0,M,2.0,226462.13,2.0,5.0,Control
7192763,start,Control,0,16.0,195.0,76.0,M,2.0,59974.8,1.0,5.0,Control
7193049,start,Test,0,5.0,61.0,66.0,U,3.0,1699869.3299999998,6.0,9.0,Test
7193293,start,Test,0,12.0,153.0,48.0,M,2.0,61291.93,3.0,6.0,Test
7193752,start,Control,0,21.0,259.0,59.0,M,2.0,26848.94,1.0,4.0,Control
7193788,start,Test,0,13.0,158.0,69.0,M,2.0,225799.16,2.0,5.0,Test
7193849,start,Control,0,5.0,64.0,50.0,M,2.0,257223.64,2.0,5.0,Control
7194322,start,Test,0,10.0,122.0,62.0,F,2.0,249363.5,6.0,9.0,Test
7194420,start,Test,0,26.0,321.0,64.0,F,2.0,101882.08,2.0,5.0,Test
7194673,start,Control,0,11.0,142.0,35.0,F,3.0,36704.91,2.0,5.0,Control
7195153,start,Control,0,11.0,132.0,52.0,F,2.0,144389.89,3.0,6.0,Control
7196062,start,Test,0,9.0,109.0,31.0,F,2.0,27317.9,0.0,3.0,Test
7196374,start,Test,0,6.0,74.0,60.0,U,2.0,45260.41,2.0,5.0,Test
7196697,start,Control,0,6.0,80.0,63.0,U,2.0,252953.31,5.0,9.0,Control
7196862,start,Test,0,12.0,153.0,76.0,M,2.0,594379.63,6.0,9.0,Test
7197228,start,Test,0,5.0,71.0,56.0,U,2.0,32314.35,1.0,4.0,Test
7197720,start,Control,0,9.0,118.0,62.0,F,2.0,61361.99,5.0,8.0,Control
7198598,start,Control,0,7.0,85.0,59.0,M,2.0,31287.41,5.0,8.0,Control
7198808,start,Test,0,29.0,356.0,67.0,F,3.0,683180.89,3.0,6.0,Test
7199337,start,Test,0,11.0,142.0,53.0,F,2.0,84032.59,6.0,9.0,Test
7200691,start,Control,0,17.0,214.0,70.0,F,3.0,439384.4,5.0,8.0,Control
7201275,start,Control,0,4.0,58.0,64.0,U,2.0,31214.12,0.0,3.0,Control
7201494,start,Test,0,16.0,194.0,53.0,F,2.0,30927.12,2.0,5.0,Test
7201928,start,Control,0,13.0,158.0,71.0,M,2.0,173282.88,2.0,5.0,Control
7202807,start,Test,0,14.0,178.0,38.0,F,2.0,80752.86,2.0,5.0,Test
7203621,start,Test,0,5.0,68.0,53.0,U,2.0,178897.95,4.0,7.0,Test
7204018,start,Control,0,8.0,98.0,51.0,U,2.0,24141.48,4.0,7.0,Control
7204736,start,Test,0,6.0,82.0,62.0,M,2.0,358893.81,4.0,7.0,Test
7204908,start,Control,0,14.0,170.0,70.0,M,2.0,332726.48,6.0,9.0,Control
7205145,start,Test,0,16.0,193.0,74.0,M,2.0,197538.42,1.0,4.0,Test
7205483,start,Test,0,23.0,284.0,68.0,F,2.0,31911.48,2.0,5.0,Test
7205884,start,Control,0,15.0,190.0,25.0,F,2.0,34281.18,0.0,3.0,Control
7205946,start,Control,0,28.0,338.0,57.0,M,2.0,91145.81,3.0,6.0,Control
7206508,start,Test,0,6.0,82.0,33.0,U,2.0,339475.15,2.0,5.0,Test
7206723,start,Test,0,30.0,362.0,58.0,M,2.0,30543.49,1.0,4.0,Test
7207553,start,Test,0,5.0,70.0,61.0,U,2.0,237713.34000000003,0.0,3.0,Test
7207966,start,Test,0,5.0,68.0,49.0,U,2.0,127031.75,6.0,9.0,Test
7208863,start,Control,0,11.0,133.0,59.0,M,2.0,39927.3,2.0,5.0,Control
7209107,start,Control,0,14.0,179.0,63.0,M,2.0,58485.13,1.0,4.0,Control
7209337,start,Test,0,4.0,55.0,57.0,U,2.0,40780.9,3.0,6.0,Test
7210502,start,Control,0,4.0,56.0,59.0,U,2.0,558613.03,5.0,8.0,Control
7210850,start,Control,0,15.0,180.0,42.0,F,2.0,131296.47,0.0,3.0,Control
7211846,start,Control,0,16.0,202.0,61.0,F,3.0,89508.29,1.0,4.0,Control
7212046,start,Control,0,12.0,154.0,39.0,F,2.0,38383.75,6.0,9.0,Control
7212530,start,Control,0,5.0,62.0,40.0,M,2.0,68402.39,5.0,8.0,Control
7214464,start,Control,0,13.0,156.0,35.0,F,2.0,117184.0,2.0,5.0,Control
7214648,start,Control,0,11.0,135.0,46.0,F,2.0,73421.14,0.0,3.0,Control
7214811,start,Test,0,8.0,96.0,35.0,U,2.0,38119.6,2.0,5.0,Test
7214869,start,Control,0,13.0,166.0,37.0,M,2.0,32247.47,1.0,4.0,Control
7214969,start,Control,0,21.0,252.0,51.0,F,2.0,64639.04,6.0,9.0,Control
7215123,start,Control,0,6.0,74.0,52.0,U,2.0,112343.23,6.0,9.0,Control
7215479,start,Control,0,5.0,66.0,31.0,M,3.0,39987.62,6.0,9.0,Control
7216090,start,Control,0,12.0,154.0,56.0,F,2.0,648673.8200000001,6.0,9.0,Control
7216100,start,Test,0,9.0,115.0,52.0,F,2.0,367985.25,6.0,9.0,Test
7216614,start,Control,0,14.0,178.0,43.0,F,2.0,105102.21,4.0,7.0,Control
7217265,start,Control,0,12.0,144.0,34.0,F,3.0,81869.79999999999,3.0,6.0,Control
7218014,start,Control,0,7.0,93.0,30.0,M,2.0,75115.9,1.0,4.0,Control
7220139,start,Test,0,11.0,134.0,57.0,M,2.0,200229.61,1.0,4.0,Test
7221280,start,Control,0,12.0,152.0,75.0,F,2.0,176564.63,4.0,7.0,Control
7221973,start,Control,0,16.0,192.0,54.0,U,2.0,371918.94,2.0,5.0,Control
7221996,start,Test,0,12.0,151.0,73.0,M,2.0,203281.81,2.0,5.0,Test
7222377,start,Test,0,17.0,214.0,57.0,M,2.0,29579.52,2.0,5.0,Test
7223169,start,Test,0,6.0,72.0,46.0,U,2.0,55843.95,5.0,8.0,Test
7224626,start,Test,0,14.0,169.0,58.0,M,2.0,113627.67,0.0,4.0,Test
7225627,start,Control,0,7.0,89.0,37.0,U,4.0,101128.31,1.0,4.0,Control
7225777,start,Control,0,15.0,189.0,50.0,F,2.0,24410.98,1.0,4.0,Control
7226366,start,Test,0,4.0,58.0,47.0,U,2.0,30551.39,1.0,4.0,Test
7226440,start,Test,0,15.0,185.0,61.0,M,2.0,47623.12,6.0,9.0,Test
7226534,start,Test,0,48.0,585.0,71.0,F,2.0,30451.32,3.0,6.0,Test
7226583,start,Test,0,15.0,185.0,38.0,M,2.0,43022.19,0.0,3.0,Test
7228782,start,Test,0,14.0,179.0,60.0,M,2.0,24158.08,1.0,4.0,Test
7228845,start,Test,0,28.0,342.0,25.0,F,3.0,148953.91,1.0,4.0,Test
7228853,start,Test,0,6.0,75.0,21.0,U,2.0,28084.37,1.0,4.0,Test
7229278,start,Test,0,12.0,154.0,44.0,F,3.0,161106.38,0.0,3.0,Test
7230446,start,Test,0,6.0,74.0,62.0,M,2.0,58778.11,2.0,5.0,Test
7230555,start,Test,0,5.0,64.0,42.0,U,3.0,42375.85,6.0,9.0,Test
7230641,start,Control,0,21.0,258.0,75.0,F,2.0,93023.52,2.0,5.0,Control
7232861,start,Control,0,33.0,397.0,57.0,M,2.0,45447.92999999999,3.0,6.0,Control
7233189,start,Test,0,21.0,253.0,64.0,M,3.0,1364428.2999999998,6.0,9.0,Test
7234108,start,Control,0,10.0,120.0,52.0,F,2.0,32097.03,0.0,3.0,Control
7234411,start,Test,0,22.0,270.0,73.0,F,2.0,34449.97,3.0,6.0,Test
7234431,start,Test,0,14.0,171.0,36.0,M,2.0,143513.11,6.0,9.0,Test
7235072,start,Control,0,5.0,70.0,66.0,F,2.0,176865.27000000002,6.0,9.0,Control
7235377,start,Control,0,4.0,59.0,53.0,U,2.0,47535.86,2.0,5.0,Control
7235551,start,Test,0,4.0,53.0,67.0,U,2.0,35736.95,2.0,6.0,Test
7236024,start,Test,0,33.0,399.0,65.0,F,2.0,75865.33,0.0,3.0,Test
7236544,start,Test,0,15.0,185.0,56.0,M,2.0,70783.73,6.0,9.0,Test
7239215,start,Test,0,10.0,120.0,30.0,F,2.0,99724.73,3.0,6.0,Test
7239256,start,Control,0,13.0,160.0,45.0,F,2.0,66024.18,5.0,8.0,Control
7239987,start,Control,0,10.0,124.0,58.0,M,3.0,294167.96,4.0,7.0,Control
7240096,start,Test,0,22.0,264.0,72.0,M,3.0,461975.94,6.0,9.0,Test
7241156,start,Control,0,19.0,234.0,42.0,U,2.0,197351.39,4.0,7.0,Control
7241463,start,Control,0,15.0,191.0,33.0,F,2.0,27962.66,1.0,4.0,Control
7241873,start,Test,0,15.0,191.0,37.0,F,2.0,41428.22,0.0,3.0,Test
7242308,start,Control,0,5.0,71.0,25.0,U,2.0,26566.86,1.0,4.0,Control
7242452,start,Test,0,7.0,86.0,60.0,U,2.0,35639.119999999995,4.0,7.0,Test
7242748,start,Test,0,13.0,157.0,37.0,F,2.0,72633.79000000001,6.0,9.0,Test
7245702,start,Control,0,5.0,71.0,64.0,U,2.0,43040.21,3.0,6.0,Control
7246035,start,Control,0,6.0,79.0,25.0,U,2.0,108930.09,6.0,9.0,Control
7246240,start,Test,0,16.0,194.0,44.0,F,3.0,45687.0,4.0,7.0,Test
7248158,start,Control,0,4.0,58.0,52.0,U,2.0,51100.62,6.0,9.0,Control
7248474,start,Control,0,6.0,82.0,61.0,U,2.0,428078.43,0.0,3.0,Control
7249429,start,Control,0,14.0,174.0,62.0,M,2.0,53372.95,6.0,9.0,Control
7249540,start,Control,0,8.0,98.0,57.0,U,3.0,355965.74,5.0,8.0,Control
7250671,start,Test,0,23.0,277.0,55.0,U,3.0,295342.79,3.0,6.0,Test
7250841,start,Test,0,18.0,226.0,51.0,F,2.0,77526.73999999999,0.0,3.0,Test
7251333,start,Test,0,12.0,153.0,64.0,F,2.0,65117.8,2.0,5.0,Test
7251900,start,Test,0,5.0,70.0,28.0,U,2.0,38290.5,2.0,5.0,Test
7252151,start,Test,0,5.0,65.0,89.0,U,2.0,119525.64,1.0,4.0,Test
7252695,start,Control,0,7.0,90.0,25.0,U,2.0,30559.14,1.0,4.0,Control
7254302,start,Test,0,6.0,74.0,21.0,U,2.0,25245.38,1.0,4.0,Test
7254695,start,Test,0,6.0,73.0,30.0,U,2.0,76814.89,4.0,7.0,Test
7254723,start,Control,0,6.0,80.0,75.0,U,2.0,149515.78,6.0,9.0,Control
7255843,start,Control,0,22.0,270.0,84.0,F,3.0,144578.84,4.0,7.0,Control
7256310,start,Control,0,8.0,106.0,48.0,F,2.0,37053.41,0.0,3.0,Control
7256667,start,Control,0,9.0,109.0,37.0,F,2.0,38103.11,6.0,9.0,Control
7256737,start,Test,0,13.0,166.0,62.0,F,2.0,109851.06,6.0,9.0,Test
7260733,start,Test,0,15.0,180.0,39.0,M,4.0,993994.39,4.0,7.0,Test
7263759,start,Test,0,7.0,90.0,60.0,U,2.0,41378.5,2.0,5.0,Test
7264270,start,Test,0,23.0,276.0,59.0,F,2.0,271058.71,3.0,6.0,Test
7265931,start,Control,0,16.0,203.0,54.0,F,2.0,94830.04,0.0,3.0,Control
7266587,start,Control,0,22.0,275.0,62.0,M,2.0,217230.54,6.0,9.0,Control
7267330,start,Test,0,6.0,75.0,30.0,U,2.0,37530.14,5.0,8.0,Test
7268709,start,Control,0,13.0,157.0,58.0,M,2.0,171392.65999999997,2.0,5.0,Control
7269851,start,Test,0,17.0,206.0,57.0,F,3.0,231255.89,5.0,8.0,Test
7270022,start,Control,0,12.0,147.0,58.0,F,3.0,179267.21000000002,2.0,5.0,Control
7270309,start,Test,0,7.0,92.0,68.0,U,2.0,287015.96,4.0,7.0,Test
7270902,start,Control,0,23.0,286.0,51.0,U,2.0,45622.37,3.0,6.0,Control
7271110,start,Control,0,13.0,156.0,38.0,F,2.0,118666.22,3.0,6.0,Control
7271542,start,Control,0,12.0,145.0,26.0,M,2.0,32375.36,0.0,3.0,Control
7271587,start,Test,0,5.0,67.0,68.0,M,3.0,83725.23999999999,6.0,9.0,Test
7271914,start,Test,0,14.0,171.0,48.0,F,2.0,61984.55,6.0,9.0,Test
7272106,start,Test,0,7.0,94.0,66.0,U,2.0,29901.11,1.0,4.0,Test
7272137,start,Control,0,4.0,58.0,25.0,F,2.0,35684.92,0.0,3.0,Control
7272502,start,Test,0,13.0,166.0,56.0,F,2.0,29313.3,0.0,3.0,Test
7272614,start,Control,0,28.0,339.0,67.0,F,3.0,176394.82,3.0,7.0,Control
7273405,start,Test,0,12.0,145.0,36.0,F,2.0,444272.48,5.0,8.0,Test
7273777,start,Control,0,4.0,58.0,32.0,U,2.0,29445.31,2.0,5.0,Control
7274590,start,Control,0,13.0,165.0,49.0,F,2.0,136743.66999999998,2.0,5.0,Control
7275283,start,Test,0,4.0,53.0,62.0,U,2.0,586898.9700000001,4.0,7.0,Test
7276218,start,Control,0,7.0,92.0,21.0,U,2.0,27966.1,6.0,9.0,Control
7276372,step_2,Test,0,10.0,127.0,67.0,F,3.0,39346.76,3.0,6.0,Test
7276456,start,Control,0,8.0,98.0,30.0,U,2.0,85705.37,0.0,3.0,Control
7276973,start,Control,0,15.0,183.0,59.0,F,2.0,35092.13,3.0,6.0,Control
7277156,start,Control,0,4.0,59.0,46.0,M,2.0,517717.7,1.0,4.0,Control
7280122,start,Test,0,11.0,142.0,54.0,F,3.0,41112.2,3.0,6.0,Test
7280152,start,Control,0,5.0,67.0,50.0,U,2.0,46246.62,1.0,4.0,Control
7280817,start,Test,0,15.0,185.0,54.0,M,2.0,192518.99,6.0,9.0,Test
7281755,start,Test,0,15.0,189.0,46.0,F,2.0,36563.25,3.0,6.0,Test
7283450,start,Control,0,13.0,166.0,41.0,M,2.0,141557.81,5.0,8.0,Control
7284366,start,Test,0,7.0,94.0,54.0,U,2.0,54259.31,2.0,5.0,Test
7284675,start,Test,0,8.0,101.0,44.0,M,2.0,38404.45,1.0,4.0,Test
7286298,start,Test,0,29.0,358.0,70.0,M,4.0,2585395.51,6.0,9.0,Test
7286667,start,Test,0,15.0,190.0,72.0,M,2.0,256817.56,4.0,7.0,Test
7287833,start,Control,0,8.0,106.0,37.0,M,2.0,95777.1,2.0,5.0,Control
7289266,start,Control,0,5.0,66.0,52.0,F,2.0,119399.34,0.0,3.0,Control
7290342,start,Test,0,22.0,265.0,59.0,F,3.0,36837.75,2.0,6.0,Test
7290719,start,Control,0,6.0,77.0,32.0,U,2.0,51446.31,6.0,9.0,Control
7290899,start,Test,0,20.0,242.0,46.0,F,2.0,67207.34,1.0,4.0,Test
7290940,start,Test,0,12.0,146.0,36.0,F,3.0,214397.4,4.0,7.0,Test
7291143,start,Control,0,7.0,95.0,25.0,U,2.0,50363.44,6.0,9.0,Control
7293101,start,Control,0,9.0,108.0,27.0,M,2.0,84494.66,6.0,9.0,Control
7293373,start,Test,0,14.0,175.0,49.0,U,2.0,59808.03,4.0,7.0,Test
7293875,start,Control,0,6.0,74.0,36.0,U,2.0,38498.35,1.0,4.0,Control
7294622,start,Control,0,6.0,74.0,60.0,U,2.0,41026.5,6.0,9.0,Control
7294858,start,Control,0,21.0,254.0,34.0,M,2.0,30745.44,6.0,9.0,Control
7296383,start,Test,0,13.0,160.0,34.0,M,2.0,61568.71,5.0,8.0,Test
7297777,start,Control,0,14.0,170.0,40.0,F,2.0,93993.9,0.0,3.0,Control
7297910,start,Test,0,48.0,576.0,45.0,M,2.0,151921.4,2.0,6.0,Test
7298873,start,Control,0,4.0,58.0,20.0,U,2.0,25041.18,0.0,3.0,Control
7299097,start,Test,0,19.0,228.0,57.0,M,2.0,147129.49,6.0,9.0,Test
7299904,start,Test,0,16.0,198.0,23.0,M,2.0,36663.68,1.0,4.0,Test
7300229,start,Control,0,22.0,264.0,71.0,F,2.0,31830.24,2.0,5.0,Control
7300338,start,Control,0,11.0,136.0,70.0,F,2.0,41868.22,0.0,3.0,Control
7301619,start,Test,0,21.0,253.0,48.0,M,2.0,42163.28999999999,6.0,9.0,Test
7302165,start,Control,0,10.0,131.0,37.0,M,2.0,65097.84,0.0,3.0,Control
7302432,start,Control,0,11.0,139.0,42.0,F,3.0,92951.99,2.0,5.0,Control
7302824,start,Control,0,5.0,66.0,27.0,U,2.0,26474.55,0.0,3.0,Control
7302865,start,Control,0,6.0,81.0,26.0,U,2.0,40823.08,1.0,4.0,Control
7303563,start,Control,0,11.0,142.0,40.0,M,2.0,109218.13,0.0,3.0,Control
7304351,start,Test,0,22.0,270.0,54.0,U,3.0,51003.89,3.0,6.0,Test
7304701,start,Test,0,13.0,157.0,55.0,M,3.0,178577.12,6.0,9.0,Test
7305447,start,Test,0,12.0,147.0,61.0,F,2.0,59392.03,0.0,3.0,Test
7306464,start,Control,0,24.0,291.0,49.0,F,2.0,107735.51,6.0,9.0,Control
7307953,start,Test,0,6.0,75.0,31.0,U,2.0,83204.03,5.0,8.0,Test
7308160,start,Control,0,25.0,310.0,53.0,F,2.0,40823.24,0.0,3.0,Control
7308535,start,Control,0,5.0,67.0,34.0,U,2.0,37477.87,0.0,3.0,Control
7308546,start,Control,0,16.0,193.0,29.0,M,2.0,66329.6,6.0,9.0,Control
7308775,start,Test,0,27.0,330.0,80.0,F,2.0,61970.49,3.0,6.0,Test
7308902,start,Test,0,7.0,89.0,57.0,M,2.0,107213.17,2.0,5.0,Test
7309471,start,Test,0,5.0,61.0,57.0,F,2.0,231166.16,5.0,8.0,Test
7310017,start,Control,0,6.0,83.0,30.0,U,2.0,217933.84000000003,6.0,9.0,Control
7310183,start,Control,0,30.0,370.0,75.0,M,2.0,616896.03,6.0,9.0,Control
7310208,start,Test,0,9.0,112.0,66.0,U,2.0,198856.62,6.0,9.0,Test
7310724,start,Test,0,8.0,96.0,68.0,M,2.0,672296.13,6.0,9.0,Test
7311785,start,Control,0,26.0,316.0,57.0,F,2.0,158802.09999999998,5.0,8.0,Control
7312250,start,Control,0,3.0,41.0,78.0,F,2.0,222550.98,1.0,4.0,Control
7313442,start,Control,0,14.0,173.0,23.0,M,3.0,72468.70999999999,6.0,9.0,Control
7316567,start,Test,0,10.0,130.0,35.0,M,2.0,38152.61,1.0,4.0,Test
7316903,start,Test,0,27.0,332.0,55.0,M,2.0,500377.83,6.0,9.0,Test
7317091,start,Control,0,5.0,69.0,70.0,U,2.0,66416.25,5.0,8.0,Control
7318665,start,Test,0,5.0,70.0,23.0,U,2.0,29097.35,0.0,3.0,Test
7319381,start,Test,0,15.0,189.0,42.0,M,2.0,45774.19,2.0,5.0,Test
7320097,start,Test,0,11.0,141.0,48.0,F,2.0,125186.35,2.0,5.0,Test
7321048,start,Test,0,18.0,226.0,63.0,F,3.0,191942.68,6.0,9.0,Test
7321562,start,Test,0,9.0,119.0,55.0,F,2.0,55597.39,2.0,5.0,Test
7322359,start,Control,0,13.0,167.0,64.0,F,2.0,32476.24,2.0,5.0,Control
7323516,start,Control,0,16.0,195.0,57.0,M,3.0,201252.62,6.0,9.0,Control
7324324,start,Control,0,15.0,189.0,59.0,F,2.0,44374.94,0.0,3.0,Control
7324336,start,Test,0,10.0,125.0,35.0,F,2.0,46948.86,1.0,4.0,Test
7324480,start,Control,0,17.0,214.0,72.0,F,2.0,119992.69,6.0,9.0,Control
7324589,start,Control,0,23.0,277.0,79.0,M,2.0,28640.69,5.0,8.0,Control
7325190,start,Control,0,14.0,171.0,65.0,M,2.0,62001.6,6.0,9.0,Control
7325341,start,Control,0,6.0,79.0,19.0,U,2.0,46146.6,0.0,3.0,Control
7326090,start,Test,0,9.0,119.0,47.0,F,2.0,46164.41,2.0,5.0,Test
7326173,start,Control,0,8.0,99.0,27.0,F,2.0,65906.16,0.0,3.0,Control
7326400,start,Test,0,8.0,97.0,66.0,M,2.0,395373.74,2.0,5.0,Test
7326475,start,Test,0,10.0,123.0,44.0,F,2.0,113291.11,0.0,3.0,Test
7326849,start,Control,0,26.0,317.0,56.0,U,2.0,90625.76,0.0,3.0,Control
7326955,start,Control,0,3.0,46.0,67.0,U,2.0,40236.05,4.0,7.0,Control
7327040,start,Test,0,8.0,107.0,61.0,F,2.0,47455.92,3.0,6.0,Test
